Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
90.0,2024-09-20,call,META240920C00090000,196.15,211.7,215.4,0.0,0.0,2.0,2.0,0.8756726300048827,META,False,META,297.89,2023-09-08 20:00:01,2023-08-18 17:06:46,"{'contractSymbol': 'META240920C00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 196.15, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 2, 'bid': 211.7, 'ask': 215.4, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1692378406, 'impliedVolatility': 0.8756726300048827, 'inTheMoney': True}"
90.0,2025-01-17,call,META250117C00090000,218.0,213.5,217.25,0.0,0.0,1.0,487.0,0.8250139569091794,META,False,META,297.89,2023-09-08 20:00:01,2023-09-05 19:54:15,"{'contractSymbol': 'META250117C00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 218.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 487, 'bid': 213.5, 'ask': 217.25, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1693943655, 'impliedVolatility': 0.8250139569091794, 'inTheMoney': True}"
90.0,2025-06-20,call,META250620C00090000,208.25,243.6,247.45,0.0,0.0,4.0,26.0,1.386233537597656,META,False,META,297.89,2023-09-08 20:00:01,2023-06-30 14:16:37,"{'contractSymbol': 'META250620C00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 208.25, 'change': 0.0, 'percentChange': 0.0, 'volume': 4, 'openInterest': 26, 'bid': 243.6, 'ask': 247.45, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1688134597, 'impliedVolatility': 1.386233537597656, 'inTheMoney': True}"
90.0,2025-12-19,call,META251219C00090000,241.23,207.0,210.45,0.0,0.0,1.0,44.0,0.4887746435546876,META,False,META,297.89,2023-09-08 20:00:01,2023-07-27 16:13:59,"{'contractSymbol': 'META251219C00090000', 'strike': 90.0, 'currency': 'USD', 'lastPrice': 241.23, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 44, 'bid': 207.0, 'ask': 210.45, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1690474439, 'impliedVolatility': 0.4887746435546876, 'inTheMoney': True}"
95.0,2023-09-15,call,META230915C00095000,203.95,201.7,204.1,0.0,0.0,10.0,907.0,2.56250359375,META,False,META,297.89,2023-09-08 20:00:01,2023-09-07 13:40:04,"{'contractSymbol': 'META230915C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 203.95, 'change': 0.0, 'percentChange': 0.0, 'volume': 10, 'openInterest': 907, 'bid': 201.7, 'ask': 204.1, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1694094004, 'impliedVolatility': 2.56250359375, 'inTheMoney': True}"
95.0,2023-10-20,call,META231020C00095000,203.35,201.3,204.9,0.0,0.0,1.0,7.0,1.400393623046875,META,False,META,297.89,2023-09-08 20:00:01,2023-09-06 14:26:57,"{'contractSymbol': 'META231020C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 203.35, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 7, 'bid': 201.3, 'ask': 204.9, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1694010417, 'impliedVolatility': 1.400393623046875, 'inTheMoney': True}"
95.0,2023-11-17,call,META231117C00095000,204.95,201.95,205.9,0.0,0.0,2.0,103.0,1.36328443359375,META,False,META,297.89,2023-09-08 20:00:01,2023-09-06 18:48:16,"{'contractSymbol': 'META231117C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 204.95, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 103, 'bid': 201.95, 'ask': 205.9, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1694026096, 'impliedVolatility': 1.36328443359375, 'inTheMoney': True}"
95.0,2024-01-19,call,META240119C00095000,205.93,203.1,206.6,0.0,0.0,3.0,3006.0,1.1108442895507813,META,False,META,297.89,2023-09-08 20:00:01,2023-08-29 19:27:25,"{'contractSymbol': 'META240119C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 205.93, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 3006, 'bid': 203.1, 'ask': 206.6, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1693337245, 'impliedVolatility': 1.1108442895507813, 'inTheMoney': True}"
95.0,2024-02-16,call,META240216C00095000,202.1,203.25,207.15,0.0,0.0,2.0,2.0,1.0434618139648442,META,False,META,297.89,2023-09-08 20:00:01,2023-08-17 17:00:44,"{'contractSymbol': 'META240216C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 202.1, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 2, 'bid': 203.25, 'ask': 207.15, 'contractSize': 'REGULAR', 'expiration': 1708041600, 'lastTradeDate': 1692291644, 'impliedVolatility': 1.0434618139648442, 'inTheMoney': True}"
95.0,2024-03-15,call,META240315C00095000,197.33,203.9,207.55,0.0,0.0,2.0,25.0,1.0056202062988282,META,False,META,297.89,2023-09-08 20:00:01,2023-08-24 19:09:42,"{'contractSymbol': 'META240315C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 197.33, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 25, 'bid': 203.9, 'ask': 207.55, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1692904182, 'impliedVolatility': 1.0056202062988282, 'inTheMoney': True}"
95.0,2024-06-21,call,META240621C00095000,208.95,206.45,208.2,0.0,0.0,1.0,8533.0,0.9047861083984375,META,False,META,297.89,2023-09-08 20:00:01,2023-09-06 19:58:01,"{'contractSymbol': 'META240621C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 208.95, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 8533, 'bid': 206.45, 'ask': 208.2, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1694030281, 'impliedVolatility': 0.9047861083984375, 'inTheMoney': True}"
95.0,2024-09-20,call,META240920C00095000,198.25,207.0,210.8,0.0,0.0,4.0,14.0,0.8526015716552735,META,False,META,297.89,2023-09-08 20:00:01,2023-08-21 15:32:22,"{'contractSymbol': 'META240920C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 198.25, 'change': 0.0, 'percentChange': 0.0, 'volume': 4, 'openInterest': 14, 'bid': 207.0, 'ask': 210.8, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1692631942, 'impliedVolatility': 0.8526015716552735, 'inTheMoney': True}"
95.0,2025-01-17,call,META250117C00095000,210.0,209.1,212.75,0.0,0.0,2.0,788.0,0.8071308349609375,META,False,META,297.89,2023-09-08 20:00:01,2023-08-30 13:31:28,"{'contractSymbol': 'META250117C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 210.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 788, 'bid': 209.1, 'ask': 212.75, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1693402288, 'impliedVolatility': 0.8071308349609375, 'inTheMoney': True}"
95.0,2025-06-20,call,META250620C00095000,198.37,223.0,226.55,0.0,0.0,1.0,3.0,1.0094043670654298,META,False,META,297.89,2023-09-08 20:00:01,2023-06-16 14:03:42,"{'contractSymbol': 'META250620C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 198.37, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 3, 'bid': 223.0, 'ask': 226.55, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1686924222, 'impliedVolatility': 1.0094043670654298, 'inTheMoney': True}"
95.0,2025-12-19,call,META251219C00095000,208.14,214.5,218.05,0.0,0.0,1.0,9.0,0.7355983471679688,META,False,META,297.89,2023-09-08 20:00:01,2023-08-28 19:16:47,"{'contractSymbol': 'META251219C00095000', 'strike': 95.0, 'currency': 'USD', 'lastPrice': 208.14, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 9, 'bid': 214.5, 'ask': 218.05, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1693250207, 'impliedVolatility': 0.7355983471679688, 'inTheMoney': True}"
100.0,2023-09-15,call,META230915C00100000,199.13,196.7,199.1,0.0,0.0,8.0,1413.0,2.43750390625,META,False,META,297.89,2023-09-08 20:00:01,2023-09-06 19:36:22,"{'contractSymbol': 'META230915C00100000', 'strike': 100.0, 'currency': 'USD', 'lastPrice': 199.13, 'change': 0.0, 'percentChange': 0.0, 'volume': 8, 'openInterest': 1413, 'bid': 196.7, 'ask': 199.1, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1694028982, 'impliedVolatility': 2.43750390625, 'inTheMoney': True}"
100.0,2023-10-20,call,META231020C00100000,201.5,196.7,200.3,0.0,0.0,1.0,78.0,1.5498069384765623,META,False,META,297.89,2023-09-08 20:00:01,2023-08-31 15:11:16,"{'contractSymbol': 'META231020C00100000', 'strike': 100.0, 'currency': 'USD', 'lastPrice': 201.5, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 78, 'bid': 196.7, 'ask': 200.3, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1693494676, 'impliedVolatility': 1.5498069384765623, 'inTheMoney': True}"
100.0,2023-11-17,call,META231117C00100000,201.52,196.7,200.5,1.4700012,0.7348169,3.0,71.0,1.228519482421875,META,False,META,297.89,2023-09-08 20:00:01,2023-09-08 18:05:00,"{'contractSymbol': 'META231117C00100000', 'strike': 100.0, 'currency': 'USD', 'lastPrice': 201.52, 'change': 1.4700012, 'percentChange': 0.7348169, 'volume': 3, 'openInterest': 71, 'bid': 196.7, 'ask': 200.5, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1694196300, 'impliedVolatility': 1.228519482421875, 'inTheMoney': True}"
100.0,2024-01-19,call,META240119C00100000,202.6,198.15,201.75,2.3100128,1.1533341,3.0,10910.0,1.074955797119141,META,False,META,297.89,2023-09-08 20:00:01,2023-09-08 18:05:00,"{'contractSymbol': 'META240119C00100000', 'strike': 100.0, 'currency': 'USD', 'lastPrice': 202.6, 'change': 2.3100128, 'percentChange': 1.1533341, 'volume': 3, 'openInterest': 10910, 'bid': 198.15, 'ask': 201.75, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1694196300, 'impliedVolatility': 1.074955797119141, 'inTheMoney': True}"
100.0,2024-02-16,call,META240216C00100000,197.25,199.5,201.65,0.0,0.0,8.0,112.0,1.0321093316650394,META,False,META,297.89,2023-09-08 20:00:01,2023-08-17 17:02:08,"{'contractSymbol': 'META240216C00100000', 'strike': 100.0, 'currency': 'USD', 'lastPrice': 197.25, 'change': 0.0, 'percentChange': 0.0, 'volume': 8, 'openInterest': 112, 'bid': 199.5, 'ask': 201.65, 'contractSize': 'REGULAR', 'expiration': 1708041600, 'lastTradeDate': 1692291728, 'impliedVolatility': 1.0321093316650394, 'inTheMoney': True}"
100.0,2024-03-15,call,META240315C00100000,192.1,199.8,202.35,0.0,0.0,2.0,48.0,0.9888917126464845,META,False,META,297.89,2023-09-08 20:00:01,2023-08-21 16:29:38,"{'contractSymbol': 'META240315C00100000', 'strike': 100.0, 'currency': 'USD', 'lastPrice': 192.1, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 48, 'bid': 199.8, 'ask': 202.35, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1692635378, 'impliedVolatility': 0.9888917126464845, 'inTheMoney': True}"
100.0,2024-06-21,call,META240621C00100000,209.63,201.75,203.5,0.0,0.0,3.0,5189.0,0.881715050048828,META,False,META,297.89,2023-09-08 20:00:01,2023-09-07 15:21:52,"{'contractSymbol': 'META240621C00100000', 'strike': 100.0, 'currency': 'USD', 'lastPrice': 209.63, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 5189, 'bid': 201.75, 'ask': 203.5, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1694100112, 'impliedVolatility': 0.881715050048828, 'inTheMoney': True}"
100.0,2024-09-20,call,META240920C00100000,198.65,203.45,205.4,0.0,0.0,2.0,47.0,0.8364884515380857,META,False,META,297.89,2023-09-08 20:00:01,2023-08-29 14:45:52,"{'contractSymbol': 'META240920C00100000', 'strike': 100.0, 'currency': 'USD', 'lastPrice': 198.65, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 47, 'bid': 203.45, 'ask': 205.4, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1693320352, 'impliedVolatility': 0.8364884515380857, 'inTheMoney': True}"
100.0,2025-01-17,call,META250117C00100000,213.01,204.65,208.3,0.0,0.0,1.0,3548.0,0.7896139202880859,META,False,META,297.89,2023-09-08 20:00:01,2023-09-07 14:16:59,"{'contractSymbol': 'META250117C00100000', 'strike': 100.0, 'currency': 'USD', 'lastPrice': 213.01, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 3548, 'bid': 204.65, 'ask': 208.3, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1694096219, 'impliedVolatility': 0.7896139202880859, 'inTheMoney': True}"
100.0,2025-06-20,call,META250620C00100000,192.0,207.0,211.25,0.0,0.0,1.0,94.0,0.7514673291015624,META,False,META,297.89,2023-09-08 20:00:01,2023-08-25 16:34:48,"{'contractSymbol': 'META250620C00100000', 'strike': 100.0, 'currency': 'USD', 'lastPrice': 192.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 94, 'bid': 207.0, 'ask': 211.25, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1692981288, 'impliedVolatility': 0.7514673291015624, 'inTheMoney': True}"
100.0,2025-12-19,call,META251219C00100000,210.17,210.0,214.0,0.0,0.0,3.0,42.0,0.7189664334106446,META,False,META,297.89,2023-09-08 20:00:01,2023-09-01 15:14:18,"{'contractSymbol': 'META251219C00100000', 'strike': 100.0, 'currency': 'USD', 'lastPrice': 210.17, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 42, 'bid': 210.0, 'ask': 214.0, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1693581258, 'impliedVolatility': 0.7189664334106446, 'inTheMoney': True}"
105.0,2023-09-15,call,META230915C00105000,185.62,191.6,194.1,0.0,0.0,3.0,944.0,4.066411166992188,META,False,META,297.89,2023-09-08 20:00:01,2023-08-21 19:27:31,"{'contractSymbol': 'META230915C00105000', 'strike': 105.0, 'currency': 'USD', 'lastPrice': 185.62, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 944, 'bid': 191.6, 'ask': 194.1, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1692646051, 'impliedVolatility': 4.066411166992188, 'inTheMoney': True}"
105.0,2023-10-20,call,META231020C00105000,197.6,191.5,195.35,0.0,0.0,1.0,15.0,1.4560574072265624,META,False,META,297.89,2023-09-08 20:00:01,2023-09-06 13:30:00,"{'contractSymbol': 'META231020C00105000', 'strike': 105.0, 'currency': 'USD', 'lastPrice': 197.6, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 15, 'bid': 191.5, 'ask': 195.35, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1694007000, 'impliedVolatility': 1.4560574072265624, 'inTheMoney': True}"
105.0,2023-11-17,call,META231117C00105000,195.0,192.1,195.75,0.0,0.0,2.0,18.0,1.2514685864257813,META,False,META,297.89,2023-09-08 20:00:01,2023-09-06 18:48:36,"{'contractSymbol': 'META231117C00105000', 'strike': 105.0, 'currency': 'USD', 'lastPrice': 195.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 18, 'bid': 192.1, 'ask': 195.75, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1694026116, 'impliedVolatility': 1.2514685864257813, 'inTheMoney': True}"
105.0,2023-12-15,call,META231215C00105000,193.75,192.35,196.5,0.0,0.0,5.0,34.0,1.1342816723632816,META,False,META,297.89,2023-09-08 20:00:01,2023-08-30 17:06:00,"{'contractSymbol': 'META231215C00105000', 'strike': 105.0, 'currency': 'USD', 'lastPrice': 193.75, 'change': 0.0, 'percentChange': 0.0, 'volume': 5, 'openInterest': 34, 'bid': 192.35, 'ask': 196.5, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1693415160, 'impliedVolatility': 1.1342816723632816, 'inTheMoney': True}"
105.0,2024-01-19,call,META240119C00105000,199.3,193.25,197.3,0.0,0.0,95.0,4266.0,1.0620164086914063,META,False,META,297.89,2023-09-08 20:00:01,2023-08-11 17:06:26,"{'contractSymbol': 'META240119C00105000', 'strike': 105.0, 'currency': 'USD', 'lastPrice': 199.3, 'change': 0.0, 'percentChange': 0.0, 'volume': 95, 'openInterest': 4266, 'bid': 193.25, 'ask': 197.3, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1691773586, 'impliedVolatility': 1.0620164086914063, 'inTheMoney': True}"
105.0,2024-02-16,call,META240216C00105000,175.1,194.3,197.15,0.0,0.0,2.0,3.0,1.0014698364257812,META,False,META,297.89,2023-09-08 20:00:01,2023-08-25 15:19:15,"{'contractSymbol': 'META240216C00105000', 'strike': 105.0, 'currency': 'USD', 'lastPrice': 175.1, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 3, 'bid': 194.3, 'ask': 197.15, 'contractSize': 'REGULAR', 'expiration': 1708041600, 'lastTradeDate': 1692976755, 'impliedVolatility': 1.0014698364257812, 'inTheMoney': True}"
105.0,2024-03-15,call,META240315C00105000,215.37,182.45,186.1,0.0,0.0,1.0,36.0,1.0000000000000003e-05,META,False,META,297.89,2023-09-08 20:00:01,2023-07-27 17:04:50,"{'contractSymbol': 'META240315C00105000', 'strike': 105.0, 'currency': 'USD', 'lastPrice': 215.37, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 36, 'bid': 182.45, 'ask': 186.1, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1690477490, 'impliedVolatility': 1.0000000000000003e-05, 'inTheMoney': True}"
105.0,2024-06-21,call,META240621C00105000,204.05,197.4,198.8,0.0,0.0,2.0,8440.0,0.8667615863037108,META,False,META,297.89,2023-09-08 20:00:01,2023-08-14 18:43:49,"{'contractSymbol': 'META240621C00105000', 'strike': 105.0, 'currency': 'USD', 'lastPrice': 204.05, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 8440, 'bid': 197.4, 'ask': 198.8, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1692038629, 'impliedVolatility': 0.8667615863037108, 'inTheMoney': True}"
105.0,2024-09-20,call,META240920C00105000,193.2,197.95,201.6,0.0,0.0,1.0,14.0,0.81445498046875,META,False,META,297.89,2023-09-08 20:00:01,2023-08-21 19:48:21,"{'contractSymbol': 'META240920C00105000', 'strike': 105.0, 'currency': 'USD', 'lastPrice': 193.2, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 14, 'bid': 197.95, 'ask': 201.6, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1692647301, 'impliedVolatility': 0.81445498046875, 'inTheMoney': True}"
105.0,2025-01-17,call,META250117C00105000,208.55,200.2,203.85,0.0,0.0,3.0,323.0,0.7723411437988281,META,False,META,297.89,2023-09-08 20:00:01,2023-08-15 13:58:53,"{'contractSymbol': 'META250117C00105000', 'strike': 105.0, 'currency': 'USD', 'lastPrice': 208.55, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 323, 'bid': 200.2, 'ask': 203.85, 'contractSize': 'REGULAR', 'expiration': 1737072000, 'lastTradeDate': 1692107933, 'impliedVolatility': 0.7723411437988281, 'inTheMoney': True}"
105.0,2025-06-20,call,META250620C00105000,211.35,203.0,206.95,0.0,0.0,1.0,51.0,0.7392604199218749,META,False,META,297.89,2023-09-08 20:00:01,2023-08-15 16:50:03,"{'contractSymbol': 'META250620C00105000', 'strike': 105.0, 'currency': 'USD', 'lastPrice': 211.35, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 51, 'bid': 203.0, 'ask': 206.95, 'contractSize': 'REGULAR', 'expiration': 1750377600, 'lastTradeDate': 1692118203, 'impliedVolatility': 0.7392604199218749, 'inTheMoney': True}"
105.0,2025-12-19,call,META251219C00105000,207.8,206.0,209.9,0.0,0.0,2.0,8.0,0.7068205587768556,META,False,META,297.89,2023-09-08 20:00:01,2023-08-30 17:17:14,"{'contractSymbol': 'META251219C00105000', 'strike': 105.0, 'currency': 'USD', 'lastPrice': 207.8, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 8, 'bid': 206.0, 'ask': 209.9, 'contractSize': 'REGULAR', 'expiration': 1766102400, 'lastTradeDate': 1693415834, 'impliedVolatility': 0.7068205587768556, 'inTheMoney': True}"
110.0,2023-09-15,call,META230915C00110000,189.01,186.8,189.1,-4.980011,-2.5671482,5.0,2725.0,2.6250034375,META,False,META,297.89,2023-09-08 20:00:01,2023-09-08 18:37:36,"{'contractSymbol': 'META230915C00110000', 'strike': 110.0, 'currency': 'USD', 'lastPrice': 189.01, 'change': -4.980011, 'percentChange': -2.5671482, 'volume': 5, 'openInterest': 2725, 'bid': 186.8, 'ask': 189.1, 'contractSize': 'REGULAR', 'expiration': 1694736000, 'lastTradeDate': 1694198256, 'impliedVolatility': 2.6250034375, 'inTheMoney': True}"
110.0,2023-09-22,call,META230922C00110000,189.82,186.45,189.7,0.0,0.0,499.0,501.0,2.0976610058593748,META,False,META,297.89,2023-09-08 20:00:01,2023-09-07 19:14:00,"{'contractSymbol': 'META230922C00110000', 'strike': 110.0, 'currency': 'USD', 'lastPrice': 189.82, 'change': 0.0, 'percentChange': 0.0, 'volume': 499, 'openInterest': 501, 'bid': 186.45, 'ask': 189.7, 'contractSize': 'REGULAR', 'expiration': 1695340800, 'lastTradeDate': 1694114040, 'impliedVolatility': 2.0976610058593748, 'inTheMoney': True}"
110.0,2023-09-29,call,META230929C00110000,181.03,186.55,189.7,0.0,0.0,2.0,1.0,1.763673056640625,META,False,META,297.89,2023-09-08 20:00:01,2023-08-24 16:30:57,"{'contractSymbol': 'META230929C00110000', 'strike': 110.0, 'currency': 'USD', 'lastPrice': 181.03, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 1, 'bid': 186.55, 'ask': 189.7, 'contractSize': 'REGULAR', 'expiration': 1695945600, 'lastTradeDate': 1692894657, 'impliedVolatility': 1.763673056640625, 'inTheMoney': True}"
110.0,2023-10-20,call,META231020C00110000,187.66,186.65,190.35,0.0,0.0,7.0,39.0,1.4228544482421874,META,False,META,297.89,2023-09-08 20:00:01,2023-09-01 14:46:47,"{'contractSymbol': 'META231020C00110000', 'strike': 110.0, 'currency': 'USD', 'lastPrice': 187.66, 'change': 0.0, 'percentChange': 0.0, 'volume': 7, 'openInterest': 39, 'bid': 186.65, 'ask': 190.35, 'contractSize': 'REGULAR', 'expiration': 1697760000, 'lastTradeDate': 1693579607, 'impliedVolatility': 1.4228544482421874, 'inTheMoney': True}"
110.0,2023-11-17,call,META231117C00110000,190.05,187.25,190.8,0.0,0.0,3.0,36.0,1.21875390625,META,False,META,297.89,2023-09-08 20:00:01,2023-09-06 18:45:25,"{'contractSymbol': 'META231117C00110000', 'strike': 110.0, 'currency': 'USD', 'lastPrice': 190.05, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 36, 'bid': 187.25, 'ask': 190.8, 'contractSize': 'REGULAR', 'expiration': 1700179200, 'lastTradeDate': 1694025925, 'impliedVolatility': 1.21875390625, 'inTheMoney': True}"
110.0,2023-12-15,call,META231215C00110000,191.34,187.55,191.3,0.0,0.0,1.0,39.0,1.0876510461425783,META,False,META,297.89,2023-09-08 20:00:01,2023-08-31 15:28:55,"{'contractSymbol': 'META231215C00110000', 'strike': 110.0, 'currency': 'USD', 'lastPrice': 191.34, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 39, 'bid': 187.55, 'ask': 191.3, 'contractSize': 'REGULAR', 'expiration': 1702598400, 'lastTradeDate': 1693495735, 'impliedVolatility': 1.0876510461425783, 'inTheMoney': True}"
110.0,2024-01-19,call,META240119C00110000,183.0,188.4,192.5,0.0,0.0,2.0,3602.0,1.0339403771972657,META,False,META,297.89,2023-09-08 20:00:01,2023-08-22 14:33:13,"{'contractSymbol': 'META240119C00110000', 'strike': 110.0, 'currency': 'USD', 'lastPrice': 183.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 3602, 'bid': 188.4, 'ask': 192.5, 'contractSize': 'REGULAR', 'expiration': 1705622400, 'lastTradeDate': 1692714793, 'impliedVolatility': 1.0339403771972657, 'inTheMoney': True}"
110.0,2024-02-16,call,META240216C00110000,187.0,189.45,192.35,0.0,0.0,9.0,11.0,0.9733889379882812,META,False,META,297.89,2023-09-08 20:00:01,2023-08-17 16:56:16,"{'contractSymbol': 'META240216C00110000', 'strike': 110.0, 'currency': 'USD', 'lastPrice': 187.0, 'change': 0.0, 'percentChange': 0.0, 'volume': 9, 'openInterest': 11, 'bid': 189.45, 'ask': 192.35, 'contractSize': 'REGULAR', 'expiration': 1708041600, 'lastTradeDate': 1692291376, 'impliedVolatility': 0.9733889379882812, 'inTheMoney': True}"
110.0,2024-03-15,call,META240315C00110000,190.72,189.45,193.1,0.0,0.0,2.0,31.0,0.9226081958007812,META,False,META,297.89,2023-09-08 20:00:01,2023-09-01 19:24:40,"{'contractSymbol': 'META240315C00110000', 'strike': 110.0, 'currency': 'USD', 'lastPrice': 190.72, 'change': 0.0, 'percentChange': 0.0, 'volume': 2, 'openInterest': 31, 'bid': 189.45, 'ask': 193.1, 'contractSize': 'REGULAR', 'expiration': 1710460800, 'lastTradeDate': 1693596280, 'impliedVolatility': 0.9226081958007812, 'inTheMoney': True}"
110.0,2024-06-21,call,META240621C00110000,191.51,191.25,195.15,0.0,0.0,1.0,355.0,0.8360612097167968,META,False,META,297.89,2023-09-08 20:00:01,2023-08-23 19:37:42,"{'contractSymbol': 'META240621C00110000', 'strike': 110.0, 'currency': 'USD', 'lastPrice': 191.51, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 355, 'bid': 191.25, 'ask': 195.15, 'contractSize': 'REGULAR', 'expiration': 1718928000, 'lastTradeDate': 1692819462, 'impliedVolatility': 0.8360612097167968, 'inTheMoney': True}"
110.0,2024-09-20,call,META240920C00110000,194.3,193.1,197.0,0.0,0.0,12.0,33.0,0.7907125421142578,META,False,META,297.89,2023-09-08 20:00:01,2023-08-23 17:35:08,"{'contractSymbol': 'META240920C00110000', 'strike': 110.0, 'currency': 'USD', 'lastPrice': 194.3, 'change': 0.0, 'percentChange': 0.0, 'volume': 12, 'openInterest': 33, 'bid': 193.1, 'ask': 197.0, 'contractSize': 'REGULAR', 'expiration': 1726790400, 'lastTradeDate': 1692812108, 'impliedVolatility': 0.7907125421142578, 'inTheMoney': True}"
